ts,sensor_id,count,avg
2022-05-02 22:00:00.0,8362,25,9.127999999999998
2022-05-02 22:00:00.0,9985,25,18.200000000000003
2022-05-02 22:00:00.0,9313,24,21.016666666666662
2022-05-02 22:00:00.0,8227,24,11.487500000000004
2022-05-02 22:00:00.0,7882,24,9.425
2022-05-02 22:00:00.0,7830,25,10.1356
2022-05-02 22:00:00.0,9119,25,17.064000000000004
2022-05-02 22:00:00.0,5571,24,13.275
2022-05-02 22:00:00.0,7389,25,11.952
2022-05-02 23:00:00.0,5571,24,12.508333333333335
2022-05-02 23:00:00.0,8362,20,8.455000000000002
2022-05-02 23:00:00.0,7389,15,11.860000000000001
2022-05-02 23:00:00.0,9985,22,17.213636363636365
2022-05-02 23:00:00.0,7830,19,9.374210526315787
2022-05-02 23:00:00.0,9119,21,16.55714285714285
2022-05-02 23:00:00.0,7882,24,9.054166666666665
2022-05-02 23:00:00.0,9313,20,20.574999999999996
2022-05-02 23:00:00.0,8227,17,10.682352941176472
2022-05-03 00:00:00.0,7389,19,10.31578947368421
2022-05-03 00:00:00.0,7882,23,9.243478260869564
2022-05-03 00:00:00.0,8227,16,9.96875
2022-05-03 00:00:00.0,7830,21,8.524285714285714
2022-05-03 00:00:00.0,9313,23,20.12173913043478
2022-05-03 00:00:00.0,5571,22,11.945454545454544
2022-05-03 00:00:00.0,9985,24,16.400000000000002
2022-05-03 00:00:00.0,9119,21,16.023809523809522
2022-05-03 00:00:00.0,8362,20,8.115000000000004
2022-05-03 01:00:00.0,7830,12,7.844166666666667
2022-05-03 01:00:00.0,8362,17,8.205882352941176
2022-05-03 01:00:00.0,7389,13,9.046153846153846
2022-05-03 01:00:00.0,8227,17,9.36470588235294
2022-05-03 01:00:00.0,9313,19,19.43684210526316
2022-05-03 01:00:00.0,5571,20,11.120000000000001
2022-05-03 01:00:00.0,9985,21,15.733333333333334
2022-05-03 01:00:00.0,7882,22,8.468181818181819
2022-05-03 01:00:00.0,9119,12,16.35833333333333
2022-05-03 02:00:00.0,7882,23,8.77391304347826
2022-05-03 02:00:00.0,9119,16,16.450000000000003
2022-05-03 02:00:00.0,5571,22,10.327272727272724
2022-05-03 02:00:00.0,8227,14,8.60714285714286
2022-05-03 02:00:00.0,7389,13,8.207692307692309
2022-05-03 02:00:00.0,8362,14,7.257142857142857
2022-05-03 02:00:00.0,7830,18,7.051666666666666
2022-05-03 02:00:00.0,9313,23,18.999999999999996
2022-05-03 02:00:00.0,9985,22,15.20454545454545
2022-05-03 03:00:00.0,9985,24,14.495833333333335
2022-05-03 03:00:00.0,7882,24,8.75
2022-05-03 03:00:00.0,7389,22,7.581818181818182
2022-05-03 03:00:00.0,8362,21,6.457142857142858
2022-05-03 03:00:00.0,9119,21,15.166666666666664
2022-05-03 03:00:00.0,8227,22,8.127272727272727
2022-05-03 03:00:00.0,5571,24,9.770833333333329
2022-05-03 03:00:00.0,7830,23,6.474347826086955
2022-05-03 03:00:00.0,9313,20,18.445
2022-05-03 04:00:00.0,8227,25,7.991999999999999
2022-05-03 04:00:00.0,9313,24,18.108333333333334
